transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,merchant_name,merchant_category,location_country,location_city,is_flagged
bd4a601a-d97f-4eab-8553-25608e73fe5f,048a7f50-0631-4c94-9fa8-ad2f421b2fea,2023-01-19 08:45:08,963.47,INR,withdrawal,ATM,"Ward, Sparks and George",retail,IND,South Anthonybury,True
9d614c94-a36c-4004-9027-0066c6e97517,44e36b0e-0f0a-4896-8f29-873e604d9f55,2023-04-19 23:51:18,1971.29,USD,deposit,mobile,"Johnson, Carrillo and Mason",entertainment,IND,New Chelsey,False
528f33b1-fb4b-40e6-a94e-e20cd0b9d65a,d5b38a36-7619-4c93-b4f8-277b4fba3134,2024-04-16 15:01:30,530.25,EUR,deposit,mobile,Myers and Sons,groceries,Japan,West James,False
0622e8a2-0e4f-46db-aeb7-31314c1a55f9,890ceffe-1b8b-4f6b-9422-503a73a9034b,2022-10-15 22:25:34,1052.09,EUR,deposit,mobile,Dawson Inc,utilities,IND,Johnberg,False
7ebc98df-ab2d-4564-9c84-803ba21c842e,a231078d-6874-42be-b028-47cd55ed2e91,2024-03-19 15:04:02,1405.14,INR,purchase,in-branch,"Carter, Baird and Diaz",travel,USA,New Thomas,False
806f07a1-2e64-4c9c-8868-6ba4285201a0,3a5f5209-72f5-42f9-b5c1-4440db18e18c,2023-12-10 03:50:53,1758.73,EUR,deposit,online,Townsend-Graham,retail,IND,Toddshire,False
fea40a81-2593-47df-b226-6a16731086ee,f7499328-daf3-49e5-8687-96448a3737ed,2022-09-30 02:14:12,698.05,USD,withdrawal,ATM,"Young, Gibson and Lang",retail,USA,North Baileyshire,False
74098a3b-e0b2-474c-85c1-96219d92efec,9342ec28-b98a-4f37-b0cc-94e2c23a3411,2023-02-19 15:18:45,1398.53,INR,withdrawal,in-branch,"Scott, Ray and Rivera",travel,USA,Elizabethmouth,False
e9292737-c4e3-4b43-9aa4-5ae74b24eddc,8249e0ec-6562-41c5-88fe-a0bf078dfe0e,2023-02-21 19:55:55,1903.88,USD,purchase,in-branch,Watson Group,utilities,IND,Ashleybury,False
8f950a71-5628-49ed-9865-3c09250ae2eb,77be0024-0d84-4c8a-8f58-d4ecaf75d8cd,2023-10-26 17:11:17,1133.99,GBP,transfer,online,"Harmon, Brown and Wiley",travel,CANADA,Port Jonathan,False
f1e7d35f-4f23-4ecc-8dc3-d2c8a18295fd,177535b1-e404-4b26-8be8-26d5e6f04b71,2024-05-31 22:52:53,953.66,INR,transfer,online,Conrad and Sons,utilities,USA,Benitezfurt,False
dd93c1a6-a3ae-4ccd-b64a-edffa3a3f2a6,a8894142-6f18-4351-9067-5acf63ae3882,2023-11-08 09:41:59,211.07,INR,purchase,mobile,Olsen-Malone,retail,UK,West Michelle,False
db622a02-c7c3-4d28-bba2-3830dc727f8d,73dc9ea7-48bf-4c01-9157-bce6b6f8b307,2022-10-13 01:55:03,885.02,USD,purchase,in-branch,Grimes-Perez,entertainment,Germany,Bartlettfort,False
d6e3cb9b-438f-4200-8712-03f9159b7ea7,8249e0ec-6562-41c5-88fe-a0bf078dfe0e,2024-03-15 12:52:40,22.6,JPY,withdrawal,ATM,Smith Ltd,Electronics,Japan,Morganstad,False
da03ff0b-2caa-41de-82ec-db53c5f295db,74a68304-c714-4379-81b5-5440f8497999,2023-12-24 03:57:19,21.16,GBP,withdrawal,in-branch,"Howard, Camacho and Jones",travel,Japan,Port Kellyburgh,False
e2df458d-edf0-4597-9dc2-3271869c41b8,60f296c4-72bb-4cf5-aca3-608f60f7933e,2023-07-24 05:50:11,512.33,USD,transfer,in-branch,"Irwin, Green and Taylor",groceries,CANADA,Schneiderstad,False
acd691eb-499c-4e9f-a31e-c5b1a024f457,2dda5915-c946-4a9e-9d5a-8f02818724ca,2024-08-11 18:54:35,1587.3,EUR,deposit,ATM,Ellis-Blair,groceries,USA,Perryfurt,False
637f5acf-28fa-48f8-9bd9-1816d2528306,665e65bf-98de-451b-8db6-2f6cbeb5a920,2023-09-01 19:27:22,177.27,GBP,purchase,ATM,Turner PLC,retail,Germany,New David,False
899bb808-48cc-466b-8e29-cc10e125f019,f3334f5c-0a1d-41a8-94f9-cf0eca50c0d2,2024-05-17 08:13:28,1345.56,JPY,deposit,ATM,Lewis Ltd,travel,UK,Lake Joshua,False
b08e4300-c04e-4f5b-aa86-5ad3aff1e6b1,a9a17150-af35-446f-9476-aa191f6b1f60,2024-05-20 12:02:26,1517.56,INR,deposit,online,Reynolds-Johnson,Electronics,Japan,Samanthaville,False
d6e72966-7010-4df9-a4c5-607d7ce5e193,c2cf11bf-7a05-4517-8a38-d39dc2a38769,2024-01-14 13:04:54,1945.46,INR,transfer,mobile,Williams and Sons,Electronics,Japan,Port Sherrybury,True
b2ade22c-74b8-45c3-af39-d59be75b26fe,ef711be3-c577-4fb6-bbbf-63da8ba61006,2023-05-29 00:58:23,1415.09,USD,transfer,ATM,Lynch-Rosales,utilities,Germany,Fernandezberg,False
c4d25297-f268-476f-a783-e0e13ffa0aa0,dff62630-00b5-4139-b962-1079ec47872b,2023-09-20 09:40:29,877.07,GBP,deposit,online,"Brown, King and Lee",groceries,USA,Michelleside,False
0ca5387e-a83a-4a5c-9ed7-9c6164d9f263,44f138ff-3fbb-4644-8623-ea2efa2f65cc,2023-08-25 19:32:58,1674.76,GBP,purchase,online,Jones-Kerr,retail,IND,Shaunland,False
dbbf6231-0608-4c76-a1eb-583829850bbf,76f1f273-9265-4f0c-9213-844efff3a802,2024-02-20 11:29:23,882.51,EUR,transfer,online,"Owens, Murphy and Stevenson",Electronics,Germany,East Davidside,False
6f161687-06eb-4eb7-847e-b93804fb9dc8,17e9830c-8516-475b-b8ba-d886fb63e841,2024-02-10 11:05:01,240.87,GBP,purchase,ATM,"Singleton, House and Martin",utilities,IND,Lake Thomaston,False
c750fb94-d82e-487a-8ba2-b5766504b5ee,b2be36c6-9c99-452e-8c41-9d3bc77522e0,2022-11-03 17:51:54,1014.22,USD,purchase,ATM,Mcpherson Inc,retail,CANADA,Suzanneberg,False
32c4fef1-6953-4fc7-bbfd-9ad284302628,7ad88d30-0cd6-4f5a-92ba-3c44bfd6b702,2022-10-15 10:15:15,1185.37,JPY,withdrawal,online,West Inc,entertainment,Japan,South Stephenmouth,False
dc836631-439e-4fcb-ba96-2f179bdc10a0,ec087428-6b7e-41e0-aa44-ffb75be0f871,2023-09-18 07:53:19,118.94,JPY,transfer,ATM,Nelson-Bentley,entertainment,USA,Lake Brianberg,False
cbc340cd-430a-4b28-854f-696267486c94,a02ddbe3-60df-483c-930e-9456440b665d,2023-04-02 13:38:20,278.43,JPY,deposit,online,Ramirez-Howard,retail,Germany,Dianaside,False
bb59c709-c63d-4596-b70d-74f2c87296e6,c6f485fe-1803-4158-8f62-2dc6b59e2488,2024-05-31 13:02:43,217.17,GBP,purchase,ATM,"Price, Ford and Riley",travel,Japan,South Debraport,False
a16b4ecb-206f-4804-b313-26e37a808de6,b7d68fa7-4296-4405-9ee6-0b25c5f99294,2023-03-26 04:19:43,1927.48,EUR,deposit,in-branch,Mack LLC,travel,IND,Nicolasshire,True
f1c42c6a-0b4f-4aa4-9f87-ccedee2d51b5,1390e224-0d2f-4a65-a963-f28eeb965723,2024-06-09 04:17:11,802.11,EUR,transfer,in-branch,Haney-Richardson,utilities,IND,Morrisfurt,False
12967998-b0e1-464e-93f1-5b40c1e04c9f,f1d0e49b-22f2-4c5c-8670-ca1200806114,2024-05-09 14:07:01,873.16,INR,transfer,in-branch,Walton-Stuart,Electronics,UK,Andradeport,False
3cf0a6de-0db7-4a79-9834-4e4a8408c65b,1ad402f5-9603-4c67-8632-c5c3131c26ab,2023-07-10 11:55:08,1962.86,GBP,deposit,online,Boyd LLC,entertainment,UK,West Cathyview,False
c3d0a254-3c2d-4128-95ac-d35af923b76a,a5d471bd-3c91-4a24-8acd-2886dfc2f6d6,2023-11-16 20:48:14,1391.29,GBP,deposit,mobile,Poole Ltd,retail,Germany,Rodriguezstad,False
f3f6f71c-0fa2-4caf-8aec-c315e830668a,1723de9b-f20c-464b-b566-af20c365bc00,2023-11-07 11:32:48,1658.52,JPY,transfer,online,Williamson LLC,Electronics,CANADA,West Robertland,False
947abde8-f38d-45f6-8bd6-18d525a14dce,1ed9cdb5-d389-42c3-b9b9-422fe25c0d6b,2023-05-03 18:12:58,1960.89,USD,purchase,mobile,Salazar LLC,utilities,CANADA,Riosport,False
c4b5d91b-3e59-427b-9e5b-f2cb9d8303aa,22a744ce-eabf-4ace-a746-173e9536f090,2022-10-30 09:38:18,339.51,EUR,transfer,online,Huff-Parker,entertainment,Japan,Debraview,False
930835ba-cd88-4ee3-ac71-6e8b95a831d2,a02ddbe3-60df-483c-930e-9456440b665d,2024-08-04 05:13:16,216.61,INR,purchase,ATM,Barrett-Franklin,entertainment,CANADA,East Kelsey,False
45a7282d-09b9-4af3-ad57-0f813f9f7567,15bfe2a1-1d06-4435-a441-967f6029ce31,2023-05-02 12:09:49,1986.69,GBP,transfer,ATM,"Ellison, Schroeder and Combs",travel,CANADA,Stephaniehaven,False
27322aa2-9ec7-49ca-aec7-1dc41eccf1ea,58d4e626-b9ce-4b13-b35f-b117d60cdc44,2023-09-22 16:10:24,1905.43,EUR,deposit,ATM,"Davenport, Fernandez and Meadows",utilities,Japan,Phillipview,False
504c6d99-1b18-4630-b7ef-efb9b0abca01,3529020e-b957-4ada-81af-d554952fa0ab,2024-06-24 20:08:12,1387.82,GBP,deposit,in-branch,Foster-Morton,Electronics,Japan,Port Sarahburgh,False
2ac5573d-70ad-47d1-8a1a-689abeaf5454,61ea632d-ea53-4da2-a26b-f3f1fa58dcb5,2024-07-09 21:57:43,454.31,USD,deposit,online,"Cook, French and Gillespie",Electronics,Germany,New Williamhaven,False
47dc1b7b-5fa6-4dc5-972c-930182a474a7,7da9cac0-6221-4f26-a0dd-8924acffc876,2024-07-23 18:06:39,975.46,GBP,transfer,ATM,"Williams, Becker and Adams",utilities,Germany,Johnview,False
ae3c4783-c311-4b75-8d80-1d5653b84b7f,db1c93d7-eef3-4b7e-ad2f-f65e8e3b41de,2022-10-18 00:17:48,1842.65,INR,withdrawal,ATM,Edwards-Rogers,groceries,CANADA,Shannonview,False
b79b866d-8b5b-4c61-9c93-4b01131b5974,998cdf6f-ce6e-4deb-bacb-06b1ed72480f,2023-08-21 17:08:55,133.48,GBP,transfer,mobile,"Nguyen, Smith and Ross",Electronics,Germany,Jeanstad,False
d50724ce-96df-4a84-9b52-1195b6fb8c2a,809f95cb-06c5-4276-95bf-101764953830,2023-07-10 19:33:06,1016.58,EUR,deposit,in-branch,"Mcknight, Hernandez and Craig",entertainment,Germany,Rebeccashire,False
98d8938e-479f-4e73-a45d-91249154abb3,75d1f2b4-1d10-451a-a03a-1b911198e9a1,2022-10-06 05:26:18,1996.97,USD,deposit,mobile,"Miller, Guzman and Castaneda",entertainment,CANADA,East Jeannetown,False
e5dff6e4-a1c3-4381-bf8e-2e7c7086bed5,f38ba18f-7d01-4c8f-ada5-4e72b91d0225,2023-02-21 23:12:29,796.43,EUR,deposit,ATM,"Lambert, Johnson and Leonard",entertainment,USA,Lake Kimberly,False
9dd39af6-5d4e-4983-9ac8-c6bf2601311c,06380215-723d-47df-8671-3b421e0fc726,2023-04-17 09:06:36,844.0,GBP,transfer,mobile,Smith Inc,Electronics,CANADA,South Brandytown,False
da7ae5c7-3741-4f0b-b900-a42c468a5800,77de8549-b891-4947-b3df-74249f4b838d,2022-08-22 09:36:59,1472.27,EUR,purchase,online,"Howard, Brown and Brown",entertainment,Germany,East Andrew,False
ba7129e2-dbac-4ebc-be8b-602f10ea2ae2,5add7474-df87-416f-8a24-23c8de63c0ac,2023-08-02 15:53:28,213.64,JPY,transfer,online,Fuentes Inc,utilities,Germany,Timothymouth,False
5f17372b-c823-4252-a2f2-a32ab47826bc,2934f0d1-e36f-4854-ba66-36105f04d99c,2024-07-25 21:42:18,55.33,EUR,purchase,in-branch,Harrison-Patterson,groceries,IND,New Daniel,False
eee47725-4fa2-48e5-9d83-2cc1da5bc8c0,e12b4035-f662-4744-a2ce-09758ca5347f,2023-01-26 08:23:33,1155.22,INR,withdrawal,online,Wright Ltd,utilities,CANADA,New Shanefort,False
25b8e89b-96f2-40d4-9853-c4d15fd5d134,1eff84d0-b11e-402b-a6ff-4fa8cbeaafab,2023-06-19 06:19:04,12644.6,USD,deposit,online,Garcia Group,Electronics,UK,Williamburgh,True
4093768f-e45e-4260-b0b2-698f95b55dcf,8e23d0dd-6625-4e8d-9d1a-442fbf18fe3f,2023-05-04 11:37:12,978.44,JPY,deposit,in-branch,"Gutierrez, Hunt and Gibson",retail,USA,Pricefurt,False
26d719e4-baed-44a0-8236-8883c5588863,107397ae-79ac-41a2-896a-ffc111bf3157,2023-02-20 22:29:19,979.81,USD,deposit,online,Miller Inc,entertainment,CANADA,Matthewport,False
15115838-bb8c-4fbc-9dfe-705dba032761,9e746dad-4134-41e4-9845-2e11b1c33ecb,2024-05-27 08:18:11,304.06,JPY,deposit,mobile,Knapp-Mcconnell,retail,Germany,Harrellland,False
0ac7e16f-214a-45aa-aa24-2e56f39e83b5,c1ae8e6c-53b6-4eec-be2e-c6dd2649ef09,2023-03-28 20:33:44,819.94,GBP,withdrawal,ATM,Powell Group,entertainment,Germany,Morrisberg,False
c350eba0-8009-4a8d-8140-722a6dc9f8bd,5e598135-6a9b-418a-90ee-eb7139ea67dd,2022-10-22 06:51:13,1173.55,INR,purchase,ATM,Adkins-Hoover,travel,IND,North Edwardbury,False
fe7f83a6-59fc-43a4-b785-7dae7b71e08c,f0019ea4-a7ec-4f10-97ba-bf3940aa7ba2,2024-05-11 20:36:28,1806.97,JPY,deposit,mobile,"Hill, Maldonado and White",entertainment,IND,Karlastad,False
e57015d9-e788-4e0c-8542-dd7670df3ac3,2a8efe3a-1d8e-4fce-ac02-bcf9c273cab7,2023-05-17 11:17:06,167.83,GBP,purchase,online,Anderson-Owen,Electronics,UK,Lake Courtneyville,False
cd98bc62-afc3-4b1e-b6cf-698dc84d1620,fb8dddfa-d162-43da-ad2a-819ac4b9b581,2024-07-25 12:19:25,1062.73,GBP,deposit,mobile,Keller-Wilcox,Electronics,CANADA,Port Kelly,False
72af1fcb-7e8e-4a5a-af10-ed23b72166ea,cfc43ef5-a773-4d95-8cd6-3d9d1edbf9c7,2023-07-27 12:13:36,1989.64,EUR,purchase,online,"Edwards, Sims and Hammond",retail,IND,Ramirezton,False
aaa23044-4fdb-41d6-975e-3eaf57e6dd62,883a5c91-b1d9-4e87-a449-6cf6048854bb,2022-12-07 11:12:47,1836.56,GBP,withdrawal,in-branch,Solis-Nichols,groceries,USA,North Justin,False
85fdee4e-cb82-4cdc-b741-4d4ec6052df9,c2127591-2eda-43b1-8316-8ae1f45e7de1,2024-01-13 06:44:48,1544.55,GBP,withdrawal,in-branch,Hamilton-Bright,utilities,Japan,North Lisafort,False
63141262-2e7d-4349-9767-0b0100f3ad37,1390e224-0d2f-4a65-a963-f28eeb965723,2023-07-22 11:03:53,1297.86,EUR,purchase,ATM,Daniel-Underwood,entertainment,UK,Christopherstad,False
a266a5fa-6b37-4234-97be-7e8895f9285a,61ea632d-ea53-4da2-a26b-f3f1fa58dcb5,2023-08-29 12:36:47,1219.42,EUR,withdrawal,in-branch,Wood-Vasquez,travel,UK,North Scottport,False
bb0b8451-44d2-4f0e-86d0-af91846c6c6e,40a057af-e4e3-4706-9632-3810dc216e93,2023-12-02 19:21:15,767.93,USD,withdrawal,online,Lynn LLC,groceries,USA,Johnfurt,False
a53da770-e01d-4be7-be0c-c606016082e4,5c1423ec-8ede-45c4-a26a-7d181a5c2dc1,2024-06-15 08:17:33,1667.51,JPY,transfer,in-branch,Rice Ltd,utilities,Germany,Port Dana,True
4253e452-a46c-41f6-94e4-adae908d63bf,6ab8d43a-d1c4-4aee-8196-cdfe9aeec62d,2022-12-15 12:00:45,1150.25,USD,deposit,in-branch,Miller LLC,Electronics,IND,Campbellborough,False
ea772072-486e-47e0-a598-a621411245a6,90b3df4e-0914-4399-8763-1ad94349e190,2023-11-01 02:38:15,1449.72,GBP,deposit,online,Farley and Sons,entertainment,USA,East Theodorefurt,False
3837fa01-a5a6-4a7b-b36c-1818ca93875e,3d5aa361-835f-4ce6-b1d3-a4d5921976b6,2024-06-04 02:40:20,1720.19,INR,deposit,in-branch,"Franklin, Acevedo and Hatfield",retail,USA,Port Josephton,False
79734c94-b224-466b-9ef0-b6fd526e1067,3a98c1e5-bb06-448f-9806-41ae0c0f83c9,2023-02-14 02:39:12,1960.27,GBP,deposit,ATM,"Anderson, Jackson and Perez",entertainment,IND,New Robertoborough,False
fc442e82-6454-4253-96f3-e0cf4ccaf25b,59d63d84-3828-4389-8d34-28333efa4100,2023-06-03 04:31:17,98.5,GBP,withdrawal,in-branch,Glover-Hobbs,retail,Japan,Krauseland,False
2cd87684-c796-492e-8b5b-8a091cb3b11c,696854a8-8ce6-4c3b-a9d9-95f82e5766f5,2023-05-09 07:07:47,1429.5,GBP,deposit,ATM,Roberts-Greene,utilities,CANADA,South Lisa,False
fefa894f-84e4-49c6-84c7-d8be017cc61c,0ea8ff2f-4ebd-4239-85ae-a4f37f6dc1cf,2022-12-15 14:43:09,1589.31,GBP,deposit,in-branch,Henderson-Moore,Electronics,USA,New Melanietown,False
1973f6df-38f7-45be-83bd-63f9c8c49dfb,e88515a9-4205-4cae-862e-d2532c35a902,2023-11-13 06:40:25,1614.68,JPY,deposit,ATM,Smith and Sons,utilities,Japan,Alexanderview,False
c7d8e0b2-a9d8-4b22-8a15-f3b36f159f17,759bb990-02bb-49f6-ad81-9cd21cba4d83,2024-01-16 03:29:03,1328.86,USD,withdrawal,online,Jones and Sons,retail,USA,Howellmouth,False
a8b317f9-b71a-4f30-9e78-b8d720ee268f,f19b932b-7fc9-4455-b400-72c2c728bb9e,2023-11-05 14:24:36,1974.34,INR,withdrawal,mobile,"Nash, Hughes and Carter",utilities,IND,West Nicoleside,False
d09c21a0-f543-46b2-82b8-d31deb47b0fa,5fb85e71-6d27-40b3-9612-15529e1408ba,2023-10-26 15:54:42,1631.16,GBP,deposit,mobile,"Carter, James and Mooney",travel,UK,Kennedyland,False
0f2e3e03-3780-4be5-be5f-5d16a97cbbf6,7c06bc35-57e8-4031-9990-952d6fe7afd8,2024-02-12 05:18:46,1167.42,JPY,withdrawal,ATM,Ibarra LLC,entertainment,UK,Simmonsmouth,False
4e0aa9b0-dc1e-4ab4-9558-ba05896c0786,1c698645-b0d5-41a9-8b19-a23f2765b4cf,2023-02-12 18:20:08,1309.3,GBP,transfer,ATM,Yang PLC,travel,IND,Lake Danielle,False
23b50fd5-1e00-4c90-95b4-906fcbf7af66,ad32b9f4-68f5-409c-8578-43b29a7ec837,2022-12-25 02:17:44,1622.82,EUR,purchase,mobile,"Brooks, Brown and Rivera",Electronics,UK,Port Susanhaven,False
cc4763ff-9510-4e63-8d8f-f41596f4dd18,9d253f2a-8260-4725-8175-6dfbdb3147ef,2024-01-29 09:22:48,1287.47,JPY,withdrawal,in-branch,Miller-Flores,retail,USA,South Lee,False
5cbd933f-2e7d-4692-8583-d2a0c930a7aa,a8894142-6f18-4351-9067-5acf63ae3882,2023-11-08 20:54:08,137.14,GBP,deposit,ATM,Gallegos and Sons,entertainment,IND,South Darrylbury,False
17d4b5b5-e80c-4844-9ec8-2dbe0878889a,18674090-4afa-4140-9f3f-1daa2870485a,2024-03-01 00:34:50,456.71,JPY,purchase,ATM,Thompson-Nelson,groceries,Germany,North John,False
e7ce9f50-4863-499d-b9b3-279a9c618220,bea6c8e6-f00b-45c2-97e3-c56ed7b8efa2,2022-12-09 13:06:47,4485.0,GBP,transfer,ATM,"Larson, Wilson and Sanchez",entertainment,UK,South William,True
d6086d83-0f45-4b70-8f3c-3342b807b13a,e13032a9-1b5a-401d-964b-fcadb6419c2a,2022-12-04 07:10:39,1857.96,INR,purchase,in-branch,Smith Inc,travel,UK,Jackmouth,False
51e91fd1-3f74-4570-898c-c9d8724844af,27c66bb6-7802-4b5c-998a-2f3e3034cf7d,2024-04-26 01:53:26,1562.31,JPY,deposit,online,Taylor Group,utilities,UK,Drakeburgh,False
ba328af9-d5ac-4176-8d11-3a4270937a18,b7d68fa7-4296-4405-9ee6-0b25c5f99294,2024-05-28 09:52:37,1917.26,EUR,withdrawal,ATM,Webster-Roy,Electronics,UK,West Angelachester,False
7d933d41-9029-4762-887f-fed1b2c29c90,725187e5-6dbf-438c-8258-7349219b3991,2023-04-26 23:31:29,1974.11,INR,withdrawal,mobile,Glass-Zhang,Electronics,USA,North Kevinshire,False
5438d90d-8252-4f11-8466-0e07da5e4dfc,5fb85e71-6d27-40b3-9612-15529e1408ba,2023-01-13 21:43:09,1821.61,GBP,deposit,mobile,"Rich, Sandoval and Berger",entertainment,Japan,South Melissaside,False
da1afc00-19f4-402f-b55c-a66a053ae3e5,1ad402f5-9603-4c67-8632-c5c3131c26ab,2023-01-06 16:18:05,1677.29,JPY,purchase,mobile,Hunt-Morrison,Electronics,UK,Port Tammy,False
1fc65443-101b-4dc3-9329-239b5855fc49,af24ef32-d53b-4867-9c85-ab7f6a91d694,2023-10-31 21:40:24,1324.9,USD,deposit,online,Madden Group,utilities,UK,South Carlosstad,False
8a370402-6c27-42e6-ab6f-48d7ef391f7e,0d269fe9-f1dc-4bae-b4ea-a34cdd0cb3d0,2024-07-14 11:31:42,1902.92,EUR,transfer,online,"Browning, Little and Barnes",Electronics,Japan,Snyderview,False
49d86271-5007-4ac0-b283-37fdfd84c9d4,5e516606-00f5-4709-b43f-63410d4cdfea,2024-06-16 08:33:45,836.03,JPY,transfer,mobile,Sullivan-Jones,groceries,CANADA,Debraside,False
1081e971-44af-44a9-b93c-e4f4139c7621,a16c3748-aefc-44a0-b6ff-a89e655f90f5,2023-06-19 08:35:46,596.31,JPY,deposit,online,"Wiggins, Davis and Myers",retail,Germany,Chungburgh,False
052a36e6-98fe-49ae-b3e9-cb4228810a14,522e735e-110d-49ca-8a46-cfaeb4801a7a,2024-05-23 19:34:27,1029.55,JPY,deposit,online,Johnson-Gilbert,Electronics,UK,Ericport,False
84398c49-a72b-40bb-ba3e-f99b9ce8d76f,26100112-8b25-4f6a-b8f5-b526d985fd6f,2023-09-16 16:49:58,1344.02,EUR,withdrawal,mobile,Ibarra-Frazier,Electronics,USA,Anamouth,False
769ddc8e-a101-453b-89f2-d46d2a5e3fc5,0f6a47db-2a2b-4220-931f-797c20f49381,2024-01-25 22:31:36,281.79,JPY,purchase,mobile,Case and Sons,groceries,IND,Cunninghamville,False
7951463b-0f9e-489c-bf6a-c38fab415d12,f6f0cd92-036c-4a42-bc3c-c8e44ec2ce24,2024-07-21 19:31:11,1693.46,EUR,deposit,mobile,"Jones, Ingram and Coleman",utilities,Japan,Chantown,False
e4ca0fb4-635b-48e1-a501-b7ea1723a319,6cfc84f5-7045-4e27-abd5-fb13a69a4e15,2024-03-18 17:23:31,274.86,INR,withdrawal,mobile,"Bruce, Riddle and Williams",entertainment,Germany,Heidiland,False
0f3bf114-8173-4f5a-866b-cda6c07bf149,414ce302-ef0c-4338-9489-d8c38d045763,2023-07-17 18:53:23,699.44,GBP,deposit,online,"Davis, Wolf and Porter",groceries,IND,West Amandamouth,False
c759fc00-8def-4086-83f8-e6cbe0885fd2,24abfce8-1c37-49ce-8f63-404f4728fd02,2024-05-26 09:15:54,1236.38,GBP,withdrawal,ATM,Rhodes Group,utilities,USA,Jenniferfort,False
225425b3-4b2b-4e7c-bc49-d89a33a76259,46bdcb2b-20df-4404-863e-328c92014ed6,2023-05-08 05:50:20,310.73,INR,transfer,online,Brown Inc,entertainment,USA,West Amyberg,False
813d911a-5098-46e9-b7f1-09ee7deeb8fe,2be03f1a-afac-4694-b9e0-443601753456,2022-10-05 05:29:27,971.39,GBP,transfer,in-branch,"Brown, Hansen and Hart",groceries,Japan,Lake Davidmouth,False
e7a94b74-0091-4351-9c9a-9398140f54eb,dfce183d-5da5-4742-9df1-7f25531aa8c9,2022-09-29 01:43:52,199.75,INR,purchase,in-branch,Larsen-Lopez,utilities,CANADA,Nataliestad,False
5f43afe8-5f76-48b0-b3e0-1f3af5695366,b98df034-616f-468e-a6dd-af39b5bc7504,2023-02-15 21:45:47,1789.36,INR,withdrawal,online,Edwards Group,utilities,UK,Joyceside,False
0a2931b8-0201-4a90-bccb-9518da276ee4,3baa857b-f70d-4807-9442-913ee3077ddd,2024-04-26 16:14:26,62.13,EUR,purchase,ATM,"Ortiz, Jensen and Adams",entertainment,USA,West Connie,False
b492629f-763a-41f0-b54b-4929302cc432,da5cf0f6-7318-48b9-8abe-13268efa4527,2023-07-08 15:31:37,1413.85,GBP,withdrawal,online,"Williams, Young and Decker",travel,CANADA,Amyton,False
a9293d49-c60e-4a11-8984-a4e50c2ecc36,b9cd3442-50f2-4a5c-b5e5-62b7ddbb56b6,2024-01-01 13:20:33,1243.62,JPY,purchase,in-branch,"Watts, Hernandez and Zuniga",entertainment,Germany,Joneschester,False
cb323511-8f32-4763-8999-1d67196d5011,0299a0c9-ebcb-48cb-adee-31079d84d58b,2022-10-06 00:36:33,1601.94,USD,purchase,mobile,Tran Group,Electronics,Japan,West Davidmouth,False
a4d73d17-7be3-46a4-8630-53dfe1db4455,2fc242b4-faaf-4114-93e2-20b8e7d709fc,2022-12-28 05:50:23,56.3,JPY,transfer,in-branch,Johns-Howard,groceries,UK,Kimberlyfort,False
94a32218-dbba-480f-8d2d-86e80dff2106,927e341e-da53-4c61-bf96-10c0ec421fed,2023-10-10 14:24:38,665.5,JPY,transfer,ATM,Cole-Casey,retail,USA,Garciabury,False
6d52054d-1ea9-4b02-aaf8-22c54929eadb,2207b1c2-fa32-49e3-8921-218d896a99d4,2023-05-25 09:19:24,1805.34,USD,deposit,mobile,"Richardson, Freeman and Collier",retail,IND,West Danstad,False
591829bb-1b8c-4a92-afe1-05eb44183046,81aedc4f-4f85-49a0-8c37-88ca0f46c536,2024-07-15 20:18:33,125.5,EUR,withdrawal,online,Bennett Ltd,utilities,CANADA,Christianbury,False
c48a9ca3-1b28-4216-8bd1-6f22d882138b,aa15535d-560f-44ca-843b-63589381d221,2023-01-29 03:16:56,1594.48,USD,deposit,mobile,"Marks, Rosales and Hoffman",Electronics,Japan,Carlsonborough,False
c7473e6d-89e6-455a-ab45-dab68eae74bb,37b19f9c-e8cd-4931-bad6-e62c4d4f5de7,2023-01-03 15:39:26,615.9,EUR,withdrawal,in-branch,"Williams, Kelley and Ramirez",travel,UK,West Pamela,False
03f149d0-0125-4245-a2d6-de185c9b39b6,07844eca-4c4d-4f90-90e3-051a7444db12,2023-05-01 01:24:50,1199.2,EUR,withdrawal,online,Greene LLC,travel,CANADA,Lake Joseland,False
83e5f220-2013-496f-911a-a21e55cdd52c,e4cd0f9d-392d-4b6a-8282-cd9f639a411b,2023-07-18 09:17:15,1094.56,USD,transfer,in-branch,Thompson-Hamilton,groceries,UK,Hestershire,False
fbe1d77f-fae4-47b0-8161-41794abc6e0c,dbb7796e-1955-4859-82db-9924403db026,2023-01-21 03:57:26,1257.2,EUR,purchase,online,Harris Ltd,travel,IND,Port David,False
02da62fb-781d-45cd-9786-7871c531eca2,b5d01b0d-c902-4be5-8321-a4194579880b,2022-09-01 15:01:47,65.43,USD,purchase,in-branch,"Smith, Martinez and Lyons",travel,Germany,Christophermouth,False
9d21e755-bae1-4c10-89c3-d179b5864b47,77a7f122-08b5-4e24-9613-5b0bd40b9bea,2023-11-06 15:06:04,257.9,GBP,purchase,ATM,Mendoza Inc,groceries,IND,Thomasside,False
